path,subject_id,class_id,eye,split,img_key
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/404/L/S2404L10.jpg,2404_L,2404,L,train,S2404L10
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/404/L/S2404L14.jpg,2404_L,2404,L,train,S2404L14
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/404/L/S2404L01.jpg,2404_L,2404,L,train,S2404L01
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/404/L/S2404L15.jpg,2404_L,2404,L,train,S2404L15
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/404/L/S2404L03.jpg,2404_L,2404,L,train,S2404L03
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/404/L/S2404L17.jpg,2404_L,2404,L,train,S2404L17
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/404/L/S2404L16.jpg,2404_L,2404,L,train,S2404L16
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/404/L/S2404L02.jpg,2404_L,2404,L,train,S2404L02
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/R/S2060R08.jpg,2060_R,2060,R,train,S2060R08
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/R/S2060R20.jpg,2060_R,2060,R,train,S2060R20
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/R/S2060R09.jpg,2060_R,2060,R,train,S2060R09
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/R/S2060R19.jpg,2060_R,2060,R,train,S2060R19
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/R/S2060R18.jpg,2060_R,2060,R,train,S2060R18
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/R/S2060R16.jpg,2060_R,2060,R,train,S2060R16
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/R/S2060R02.jpg,2060_R,2060,R,train,S2060R02
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/R/S2060R03.jpg,2060_R,2060,R,train,S2060R03
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/R/S2060R17.jpg,2060_R,2060,R,train,S2060R17
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/R/S2060R01.jpg,2060_R,2060,R,train,S2060R01
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/R/S2060R15.jpg,2060_R,2060,R,train,S2060R15
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/R/S2060R14.jpg,2060_R,2060,R,train,S2060R14
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/R/S2060R04.jpg,2060_R,2060,R,train,S2060R04
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/R/S2060R10.jpg,2060_R,2060,R,train,S2060R10
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/R/S2060R11.jpg,2060_R,2060,R,train,S2060R11
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/R/S2060R05.jpg,2060_R,2060,R,train,S2060R05
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/R/S2060R13.jpg,2060_R,2060,R,train,S2060R13
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/R/S2060R07.jpg,2060_R,2060,R,train,S2060R07
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/R/S2060R06.jpg,2060_R,2060,R,train,S2060R06
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/R/S2060R12.jpg,2060_R,2060,R,train,S2060R12
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/L/S2060L18.jpg,2060_L,2060,L,train,S2060L18
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/L/S2060L19.jpg,2060_L,2060,L,train,S2060L19
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/L/S2060L09.jpg,2060_L,2060,L,train,S2060L09
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/L/S2060L20.jpg,2060_L,2060,L,train,S2060L20
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/L/S2060L08.jpg,2060_L,2060,L,train,S2060L08
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/L/S2060L05.jpg,2060_L,2060,L,train,S2060L05
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/L/S2060L11.jpg,2060_L,2060,L,train,S2060L11
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/L/S2060L10.jpg,2060_L,2060,L,train,S2060L10
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/L/S2060L04.jpg,2060_L,2060,L,train,S2060L04
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/L/S2060L12.jpg,2060_L,2060,L,train,S2060L12
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/L/S2060L06.jpg,2060_L,2060,L,train,S2060L06
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/L/S2060L07.jpg,2060_L,2060,L,train,S2060L07
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/L/S2060L13.jpg,2060_L,2060,L,train,S2060L13
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/L/S2060L17.jpg,2060_L,2060,L,train,S2060L17
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/L/S2060L03.jpg,2060_L,2060,L,train,S2060L03
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/L/S2060L02.jpg,2060_L,2060,L,train,S2060L02
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/L/S2060L16.jpg,2060_L,2060,L,train,S2060L16
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/L/S2060L14.jpg,2060_L,2060,L,train,S2060L14
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/L/S2060L15.jpg,2060_L,2060,L,train,S2060L15
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/060/L/S2060L01.jpg,2060_L,2060,L,train,S2060L01
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/R/S2252R15.jpg,2252_R,2252,R,test,S2252R15
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/R/S2252R01.jpg,2252_R,2252,R,test,S2252R01
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/R/S2252R14.jpg,2252_R,2252,R,test,S2252R14
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/R/S2252R02.jpg,2252_R,2252,R,test,S2252R02
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/R/S2252R16.jpg,2252_R,2252,R,test,S2252R16
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/R/S2252R17.jpg,2252_R,2252,R,test,S2252R17
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/R/S2252R03.jpg,2252_R,2252,R,test,S2252R03
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/R/S2252R07.jpg,2252_R,2252,R,test,S2252R07
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/R/S2252R13.jpg,2252_R,2252,R,test,S2252R13
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/R/S2252R12.jpg,2252_R,2252,R,test,S2252R12
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/R/S2252R06.jpg,2252_R,2252,R,test,S2252R06
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/R/S2252R10.jpg,2252_R,2252,R,test,S2252R10
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/R/S2252R04.jpg,2252_R,2252,R,test,S2252R04
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/R/S2252R05.jpg,2252_R,2252,R,test,S2252R05
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/R/S2252R11.jpg,2252_R,2252,R,test,S2252R11
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/R/S2252R20.jpg,2252_R,2252,R,test,S2252R20
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/R/S2252R08.jpg,2252_R,2252,R,test,S2252R08
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/R/S2252R09.jpg,2252_R,2252,R,test,S2252R09
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/R/S2252R19.jpg,2252_R,2252,R,test,S2252R19
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/R/S2252R18.jpg,2252_R,2252,R,test,S2252R18
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/L/S2252L06.jpg,2252_L,2252,L,train,S2252L06
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/L/S2252L12.jpg,2252_L,2252,L,train,S2252L12
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/L/S2252L13.jpg,2252_L,2252,L,train,S2252L13
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/L/S2252L07.jpg,2252_L,2252,L,train,S2252L07
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/L/S2252L11.jpg,2252_L,2252,L,train,S2252L11
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/L/S2252L05.jpg,2252_L,2252,L,train,S2252L05
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/L/S2252L04.jpg,2252_L,2252,L,train,S2252L04
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/L/S2252L10.jpg,2252_L,2252,L,train,S2252L10
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/L/S2252L14.jpg,2252_L,2252,L,train,S2252L14
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/L/S2252L01.jpg,2252_L,2252,L,train,S2252L01
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/L/S2252L15.jpg,2252_L,2252,L,train,S2252L15
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/L/S2252L03.jpg,2252_L,2252,L,train,S2252L03
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/L/S2252L17.jpg,2252_L,2252,L,train,S2252L17
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/L/S2252L16.jpg,2252_L,2252,L,train,S2252L16
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/L/S2252L02.jpg,2252_L,2252,L,train,S2252L02
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/L/S2252L18.jpg,2252_L,2252,L,train,S2252L18
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/L/S2252L19.jpg,2252_L,2252,L,train,S2252L19
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/L/S2252L09.jpg,2252_L,2252,L,train,S2252L09
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/L/S2252L08.jpg,2252_L,2252,L,train,S2252L08
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/252/L/S2252L20.jpg,2252_L,2252,L,train,S2252L20
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/R/S2094R01.jpg,2094_R,2094,R,test,S2094R01
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/R/S2094R15.jpg,2094_R,2094,R,test,S2094R15
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/R/S2094R14.jpg,2094_R,2094,R,test,S2094R14
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/R/S2094R16.jpg,2094_R,2094,R,test,S2094R16
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/R/S2094R02.jpg,2094_R,2094,R,test,S2094R02
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/R/S2094R03.jpg,2094_R,2094,R,test,S2094R03
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/R/S2094R17.jpg,2094_R,2094,R,test,S2094R17
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/R/S2094R13.jpg,2094_R,2094,R,test,S2094R13
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/R/S2094R07.jpg,2094_R,2094,R,test,S2094R07
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/R/S2094R06.jpg,2094_R,2094,R,test,S2094R06
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/R/S2094R12.jpg,2094_R,2094,R,test,S2094R12
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/R/S2094R04.jpg,2094_R,2094,R,test,S2094R04
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/R/S2094R10.jpg,2094_R,2094,R,test,S2094R10
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/R/S2094R11.jpg,2094_R,2094,R,test,S2094R11
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/R/S2094R05.jpg,2094_R,2094,R,test,S2094R05
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/R/S2094R08.jpg,2094_R,2094,R,test,S2094R08
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/R/S2094R20.jpg,2094_R,2094,R,test,S2094R20
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/R/S2094R09.jpg,2094_R,2094,R,test,S2094R09
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/R/S2094R19.jpg,2094_R,2094,R,test,S2094R19
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/R/S2094R18.jpg,2094_R,2094,R,test,S2094R18
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/L/S2094L12.jpg,2094_L,2094,L,val,S2094L12
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/L/S2094L06.jpg,2094_L,2094,L,val,S2094L06
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/L/S2094L07.jpg,2094_L,2094,L,val,S2094L07
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/L/S2094L13.jpg,2094_L,2094,L,val,S2094L13
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/L/S2094L05.jpg,2094_L,2094,L,val,S2094L05
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/L/S2094L11.jpg,2094_L,2094,L,val,S2094L11
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/L/S2094L10.jpg,2094_L,2094,L,val,S2094L10
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/L/S2094L04.jpg,2094_L,2094,L,val,S2094L04
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/L/S2094L14.jpg,2094_L,2094,L,val,S2094L14
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/L/S2094L15.jpg,2094_L,2094,L,val,S2094L15
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/L/S2094L01.jpg,2094_L,2094,L,val,S2094L01
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/L/S2094L17.jpg,2094_L,2094,L,val,S2094L17
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/L/S2094L03.jpg,2094_L,2094,L,val,S2094L03
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/L/S2094L02.jpg,2094_L,2094,L,val,S2094L02
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/L/S2094L16.jpg,2094_L,2094,L,val,S2094L16
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/L/S2094L18.jpg,2094_L,2094,L,val,S2094L18
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/L/S2094L19.jpg,2094_L,2094,L,val,S2094L19
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/L/S2094L09.jpg,2094_L,2094,L,val,S2094L09
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/L/S2094L20.jpg,2094_L,2094,L,val,S2094L20
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/094/L/S2094L08.jpg,2094_L,2094,L,val,S2094L08
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/R/S2299R12.jpg,2299_R,2299,R,train,S2299R12
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/R/S2299R06.jpg,2299_R,2299,R,train,S2299R06
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/R/S2299R07.jpg,2299_R,2299,R,train,S2299R07
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/R/S2299R13.jpg,2299_R,2299,R,train,S2299R13
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/R/S2299R05.jpg,2299_R,2299,R,train,S2299R05
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/R/S2299R11.jpg,2299_R,2299,R,train,S2299R11
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/R/S2299R10.jpg,2299_R,2299,R,train,S2299R10
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/R/S2299R04.jpg,2299_R,2299,R,train,S2299R04
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/R/S2299R14.jpg,2299_R,2299,R,train,S2299R14
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/R/S2299R15.jpg,2299_R,2299,R,train,S2299R15
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/R/S2299R01.jpg,2299_R,2299,R,train,S2299R01
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/R/S2299R17.jpg,2299_R,2299,R,train,S2299R17
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/R/S2299R03.jpg,2299_R,2299,R,train,S2299R03
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/R/S2299R02.jpg,2299_R,2299,R,train,S2299R02
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/R/S2299R16.jpg,2299_R,2299,R,train,S2299R16
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/R/S2299R18.jpg,2299_R,2299,R,train,S2299R18
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/R/S2299R19.jpg,2299_R,2299,R,train,S2299R19
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/R/S2299R09.jpg,2299_R,2299,R,train,S2299R09
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/R/S2299R20.jpg,2299_R,2299,R,train,S2299R20
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/R/S2299R08.jpg,2299_R,2299,R,train,S2299R08
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/L/S2299L01.jpg,2299_L,2299,L,train,S2299L01
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/L/S2299L15.jpg,2299_L,2299,L,train,S2299L15
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/L/S2299L14.jpg,2299_L,2299,L,train,S2299L14
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/L/S2299L16.jpg,2299_L,2299,L,train,S2299L16
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/L/S2299L02.jpg,2299_L,2299,L,train,S2299L02
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/L/S2299L03.jpg,2299_L,2299,L,train,S2299L03
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/L/S2299L17.jpg,2299_L,2299,L,train,S2299L17
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/L/S2299L13.jpg,2299_L,2299,L,train,S2299L13
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/L/S2299L07.jpg,2299_L,2299,L,train,S2299L07
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/L/S2299L06.jpg,2299_L,2299,L,train,S2299L06
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/L/S2299L12.jpg,2299_L,2299,L,train,S2299L12
/Users/hrishi/Desktop/dev/Milestone1 BSAI/checkpoint_deliverable/data/CASIA-Iris-Lamp/299/L/S2299L04.jpg,2299_L,2299,L,train,S2299L04
